;x1;x2;u1;e1;u;f1;f2
155;1.3095955871812333;2.9254939546579375;0.24704582152044574;-0.02643316104785405;1.3305130296634011;0.0;0.0
156;1.2754682146569887;2.985406562558257;0.2488445309221494;0.02001567040651479;1.2634738389903575;0.0;0.0
157;1.2757770554147545;3.015016456452864;0.248292650343187;-0.012346612849988661;1.314609785693949;0.0;0.0
158;1.2901929169142436;3.050662034066632;0.24935350954666008;0.039196983656355225;1.3165665415532384;0.0;0.0
159;1.3140255070752793;3.1104782695370057;0.25112459018433103;0.02798648958386133;1.2705783971185582;0.0;0.0
160;1.3076695319693556;3.125841188467604;0.24625841704986756;-0.04374000564226569;1.330701520794456;0.0;0.0
161;1.2919617485812434;3.1281669312078604;0.2452702287277084;0.02176630613313304;1.297188635816823;0.0;0.0
162;1.3213001438844056;3.1470663780576227;0.2471013879277312;0.004084862334580596;1.3076504623575123;0.0;0.0
163;1.3053390680478498;3.1734526831497787;0.2471846792007137;-0.013947558372044942;1.3092041365987068;0.0;0.0
164;1.273018988541063;3.204230273113865;0.24683366510014618;0.0038381361614430753;1.2511090957059916;0.0;0.0
165;1.2355742377257202;3.2255270288901916;0.24654176909504957;-0.023599807678928848;1.2549195711433316;0.0;0.0
166;1.2347798158327137;3.241038315991675;0.24648839078794665;0.01675906484634044;1.2911779185311825;0.0;0.0
167;1.2595319379022443;3.2119856361581265;0.25087243140418136;0.055380046629883266;1.258419723879412;0.0;0.0
168;1.2449551861142711;3.226370479235472;0.2514980821757762;0.0007196334459242503;1.2602955879680113;0.0;0.0
169;1.2385603367847304;3.2302438140073493;0.24770018190126375;0.015535018994763387;1.248511711907685;0.0;0.0
170;1.2665062355297048;3.2132282443651987;0.2480912051855012;0.008657181720036898;1.257940220694627;0.0;0.0
171;1.273202059145227;3.191209117787012;0.24680468193629318;-0.009805153149163911;1.235634654345421;0.0;0.0
172;1.2680482502895851;3.1770664054147635;0.24351929391480337;-0.036631251926043065;1.2234948830106454;0.0;0.0
173;1.2810013340365352;3.173323572464911;0.2430007578927417;-0.045840322306468076;1.2406332902238173;0.0;0.0
174;1.2759594396021896;3.1791012228234807;0.24293428295894762;-0.03992577224872385;1.2265133235834085;0.0;0.0
175;1.2558074610808474;3.2023297427900093;0.24215221066205914;-0.04792128743245826;1.2177787063825947;0.0;0.0
176;1.264876507971101;3.210298912320328;0.24008930974384313;-0.038553933718971936;1.1872814031386545;0.0;0.0
177;1.2612271955891037;3.1943605276912694;0.23767577992419447;-0.0792382735844072;1.1884905665997807;0.0;0.0
178;1.2466903451669424;3.198634853856176;0.23520331400893674;-0.07198890399653554;1.2013888554465333;0.0;0.0
179;1.1846854601388976;3.165269140633777;0.23587140485588418;-0.043564316327648;1.1758822528794786;0.0;0.0
180;1.2060481815285502;3.1780187911558953;0.23844141384656067;-0.0070485012877206515;1.1583617799832338;0.0;0.0
181;1.1687997254568856;3.173633655711501;0.23750017074674884;-0.049038704541981906;1.174561825935708;0.0;0.0
182;1.1617954348681823;3.1949637517161267;0.23857137079959262;0.0034922993086464876;1.215584559572433;0.0;0.0
183;1.1704367433523568;3.1408421055797144;0.2433432912225538;0.05415138934343405;1.186940864820073;0.0;0.0
184;1.1601813968826613;3.1026286895564064;0.24418884641167501;0.01628679719060144;1.1581924544838278;0.0;0.0
185;1.1785040024455111;3.0812150568865024;0.24233338822401781;0.0005276310155452419;1.1504874497541044;0.0;0.0
186;1.1831509556496065;3.073126386890542;0.24124419415187764;-0.02727472517957396;1.1427256714063512;0.0;0.0
187;1.2025021002319494;3.0425433672612052;0.23886119136515513;-0.03944477828986384;1.1158965319434597;0.0;0.0
188;1.2225065378221098;3.0362296324707096;0.23406584278074624;-0.08558681685111257;1.1139131169959067;0.0;0.0
189;1.2230393647255648;3.0139656229112117;0.22972401257476024;-0.10904521521469289;1.1007510733354102;0.0;0.0
190;1.2136583859515533;3.028626256114242;0.22763661179209077;-0.12234082463258324;1.0716948120276346;0.0;0.0
191;1.2142481475191844;2.9998801592186273;0.2241173513122251;-0.14419139938411657;1.0835831741100346;0.0;0.0
192;1.1983044239112444;2.994314813756446;0.22288144060258933;-0.12930605999555153;1.0608185068307396;0.0;0.0
193;1.1755718184596828;2.998588103729235;0.2213342659183716;-0.1362620486959137;1.0539091033374308;0.0;0.0
194;1.1696585454410398;3.0241287078255903;0.21808696018180537;-0.12013867235394649;1.0825241751078496;0.0;0.0
195;1.1798772806398063;3.01688023267383;0.21847823012444112;-0.08679057744813631;1.028177623255344;0.0;0.0
